day,kpi,label,n,min,max,mean,std,se,ci95_low,ci95_high
225,daily_avg_wait,Espera promedio diaria (mod),30,12.344827586206897,19.0,16.41162735595626,2.0094928275523287,0.36688151693174975,15.66135465383083,17.161900058081688
225,daily_max_wait,Espera maxima diaria (mod),30,23.0,38.0,34.2,3.585411052277424,0.6546035037535598,32.861335834823976,35.53866416517603
225,daily_peak_chairs,Peak sillas,30,15.0,15.0,15.0,0.0,0.0,15.0,15.0
225,daily_peak_nurses,Peak enfermeria,30,4.0,4.0,4.0,0.0,0.0,4.0,4.0
225,daily_peak_pharmacy,Peak farmacia,30,9.0,9.0,9.0,0.0,0.0,9.0,9.0
226,daily_sessions,Sesiones por dia,30,30.0,46.0,39.53333333333333,4.166643678097502,0.760721577193432,37.97765770797276,41.0890089586939
226,daily_unique_patients,Pacientes unicos por dia,30,30.0,46.0,39.53333333333333,4.166643678097502,0.760721577193432,37.97765770797276,41.0890089586939
226,daily_treatment_modules,Modulos tratamiento por dia,30,496.0,716.0,619.0,61.818979342080304,11.286549822534418,595.9190056129171,642.0809943870829
226,daily_extra_modules,Modulos extra por dia,30,0.0,67.0,15.9,17.666157008480248,3.2253842326575386,9.304089244215334,22.495910755784667
226,daily_avg_wait,Espera promedio diaria (mod),30,12.3,19.113636363636363,16.908505904597565,1.8617513771129266,0.3399077419036857,16.21339457240453,17.6036172367906
226,daily_max_wait,Espera maxima diaria (mod),30,23.0,41.0,34.9,3.5267451048357263,0.6438926161631497,33.58323959994636,36.21676040005364
226,daily_peak_chairs,Peak sillas,30,15.0,15.0,15.0,0.0,0.0,15.0,15.0
226,daily_peak_nurses,Peak enfermeria,30,4.0,4.0,4.0,0.0,0.0,4.0,4.0
226,daily_peak_pharmacy,Peak farmacia,30,9.0,9.0,9.0,0.0,0.0,9.0,9.0
227,daily_sessions,Sesiones por dia,30,27.0,46.0,38.56666666666667,4.124638611825395,0.7530525364178544,37.026674229692155,40.106659103641185
227,daily_unique_patients,Pacientes unicos por dia,30,27.0,46.0,38.56666666666667,4.124638611825395,0.7530525364178544,37.026674229692155,40.106659103641185
227,daily_treatment_modules,Modulos tratamiento por dia,30,409.0,703.0,610.8333333333334,65.46969993207088,11.95307716196322,586.3892905371185,635.2773761295482
