day,kpi,label,n,min,max,mean,std,se,ci95_low,ci95_high
5,daily_max_wait,Espera maxima diaria (mod),29,0.0,6.0,3.2758620689655173,2.1026607586602863,0.3904543006510383,2.476211661232191,4.075512476698844
5,daily_peak_chairs,Peak sillas,29,2.0,7.0,4.172413793103448,1.6705209948063118,0.31020796106242315,3.537107888847606,4.807719697359291
5,daily_peak_nurses,Peak enfermeria,29,1.0,4.0,2.793103448275862,1.1141720290623112,0.20689655172413793,2.3693793103448275,3.2168275862068967
5,daily_peak_pharmacy,Peak farmacia,29,0.0,8.0,4.0,2.2519832529192065,0.4181827917198894,3.1435616425576667,4.856438357442333
6,daily_sessions,Sesiones por dia,30,1.0,16.0,6.266666666666667,4.448427334140284,0.8121679987770681,4.605783109167563,7.9275502241657705
6,daily_unique_patients,Pacientes unicos por dia,30,1.0,8.0,3.966666666666667,2.0254132542705237,0.36978817587797086,3.2104498469962164,4.722883486337118
6,daily_treatment_modules,Modulos tratamiento por dia,30,14.0,128.0,62.36666666666667,32.23457485514512,5.885201259917268,50.331430090135854,74.40190324319748
6,daily_extra_modules,Modulos extra por dia,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,daily_avg_wait,Espera promedio diaria (mod),30,0.0,5.0,2.4534126984126985,2.044358220324936,0.37324703763102796,1.6901225064572465,3.2167028903681505
6,daily_max_wait,Espera maxima diaria (mod),30,0.0,5.0,3.1,2.073644135332772,0.37859388972001823,2.3257754955225627,3.8742245044774375
6,daily_peak_chairs,Peak sillas,30,1.0,8.0,3.966666666666667,2.0254132542705237,0.36978817587797086,3.2104498469962164,4.722883486337118
6,daily_peak_nurses,Peak enfermeria,30,1.0,4.0,2.7666666666666666,1.135123670410602,0.2072442799473154,2.3428521141744065,3.1904812191589267
6,daily_peak_pharmacy,Peak farmacia,30,1.0,8.0,4.066666666666666,2.2732831086237417,0.4150428127295634,3.217904114634709,4.915429218698623
7,daily_sessions,Sesiones por dia,30,2.0,16.0,7.6,4.583328108669958,0.8367973978553418,5.888749321385825,9.311250678614174
7,daily_unique_patients,Pacientes unicos por dia,30,2.0,8.0,4.8,1.9722208731310482,0.36007662019880315,4.063643311693447,5.536356688306553
7,daily_treatment_modules,Modulos tratamiento por dia,30,32.0,145.0,76.76666666666667,31.36622753671626,5.726663455233066,65.05563990071505,88.47769343261828
7,daily_extra_modules,Modulos extra por dia,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,daily_avg_wait,Espera promedio diaria (mod),30,0.0,4.666666666666667,2.1065079365079367,1.898377635491993,0.3465947512074281,1.397721670288746,2.8152942027271273
7,daily_max_wait,Espera maxima diaria (mod),30,0.0,5.0,2.966666666666667,2.141274730450151,0.390941490561114,2.1671913184691887,3.766142014864145
7,daily_peak_chairs,Peak sillas,30,2.0,8.0,4.8,1.9722208731310482,0.36007662019880315,4.063643311693447,5.536356688306553
7,daily_peak_nurses,Peak enfermeria,30,2.0,4.0,2.9,0.8847364696279086,0.16153004062089663,2.5696710669302663,3.2303289330697336
7,daily_peak_pharmacy,Peak farmacia,30,1.0,9.0,4.166666666666667,1.6832508230603462,0.3073181485764296,3.5382010528278682,4.795132280505466
8,daily_sessions,Sesiones por dia,30,1.0,22.0,7.433333333333334,4.280536006827548,0.7815153763841786,5.835134388627688,9.031532278038979
8,daily_unique_patients,Pacientes unicos por dia,30,1.0,11.0,4.833333333333333,2.1984843263788196,0.40138648595974313,4.012497969545659,5.6541686971210074
8,daily_treatment_modules,Modulos tratamiento por dia,30,14.0,172.0,78.6,35.318843266097666,6.448309053943709,65.41320798468512,91.78679201531487
8,daily_extra_modules,Modulos extra por dia,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,daily_avg_wait,Espera promedio diaria (mod),30,0.0,5.0,2.1673532948532945,1.9685647558459656,0.3594091075621617,1.4323616698886739,2.9023449198179154
8,daily_max_wait,Espera maxima diaria (mod),30,0.0,6.0,3.1666666666666665,2.166887698716889,0.3956177573892327,2.3576283528056856,3.9757049805276474
8,daily_peak_chairs,Peak sillas,30,1.0,11.0,4.833333333333333,2.1984843263788196,0.40138648595974313,4.012497969545659,5.6541686971210074
8,daily_peak_nurses,Peak enfermeria,30,1.0,4.0,3.1333333333333333,1.0742546199601597,0.19613116261877298,2.7322451057779427,3.534421560888724
8,daily_peak_pharmacy,Peak farmacia,30,0.0,9.0,4.233333333333333,2.445027795249009,0.44639895906166827,3.320447462052222,5.146219204614445
9,daily_sessions,Sesiones por dia,30,1.0,14.0,6.933333333333334,4.282549460900302,0.781882981122228,5.334382636938377,8.53228402972829
9,daily_unique_patients,Pacientes unicos por dia,30,1.0,9.0,4.633333333333334,2.075860159620308,0.3789984785501058,3.8582814446983673,5.4083852219683
9,daily_treatment_modules,Modulos tratamiento por dia,30,15.0,147.0,72.7,33.05809932580036,6.035555569662394,60.357288860040406,85.0427111399596
9,daily_extra_modules,Modulos extra por dia,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,daily_avg_wait,Espera promedio diaria (mod),30,0.0,5.0,2.5737830687830696,1.8569215255922291,0.33902593569459016,1.8804750302876327,3.2670911072785067
